#curie_map:
#  AAO: "http://purl.obolibrary.org/obo/AAO_"
#  AEO: "http://purl.obolibrary.org/obo/AEO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  EHDAA2: "http://purl.obolibrary.org/obo/EHDAA2_"
#  EMAPA: "http://purl.obolibrary.org/obo/EMAPA_"
#  EV: "http://purl.obolibrary.org/obo/EV_"
#  FMA: "http://purl.obolibrary.org/obo/FMA_"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  KUPO: "http://purl.obolibrary.org/obo/KUPO_"
#  MA: "http://purl.obolibrary.org/obo/MA_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  VHOG: "http://purl.obolibrary.org/obo/VHOG_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  WBbt: "http://purl.obolibrary.org/obo/WBbt_"
#  XAO: "http://purl.obolibrary.org/obo/XAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
CL:1001220	arcuate vein endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001086	semapv:UnspecifiedMatching	1:1
CL:1001221	arcuate vein smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001087	semapv:UnspecifiedMatching	1:1
CL:1001223	interlobulary vein endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001089	semapv:UnspecifiedMatching	1:1
CL:1001224	interlobulary vein smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001090	semapv:UnspecifiedMatching	1:1
CL:1001225	kidney collecting duct cell	semapv:crossSpeciesExactMatch	KUPO:0001012	semapv:UnspecifiedMatching	1:1
CL:1001285	vasa recta descending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001071	semapv:UnspecifiedMatching	1:1
CL:1001286	inner medulla vasa recta descending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001072	semapv:UnspecifiedMatching	1:1
CL:1001287	outer medulla vasa recta descending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001073	semapv:UnspecifiedMatching	1:1
CL:1001318	renal interstitial pericyte	semapv:crossSpeciesExactMatch	KUPO:0001104	semapv:UnspecifiedMatching	1:1
CL:1001319	bladder cell	semapv:crossSpeciesExactMatch	KUPO:0001120	semapv:UnspecifiedMatching	1:1
CL:1001320	urethra cell	semapv:crossSpeciesExactMatch	KUPO:0001123	semapv:UnspecifiedMatching	1:1
CL:1001428	bladder urothelial cell	skos:narrowMatch	NCIT:C32210	semapv:UnspecifiedMatching	1:n
CL:1001428	bladder urothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001121	semapv:UnspecifiedMatching	1:n
CL:1001430	urethra urothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001124	semapv:UnspecifiedMatching	1:1
CL:1001431	kidney collecting duct principal cell	semapv:crossSpeciesExactMatch	KUPO:0001128	semapv:UnspecifiedMatching	1:1
CL:1001432	kidney collecting duct intercalated cell	semapv:crossSpeciesExactMatch	KUPO:0001129	semapv:UnspecifiedMatching	1:1
CL:1001433	epithelial cell of exocrine pancreas	semapv:crossSpeciesExactMatch	FMA:70986	semapv:UnspecifiedMatching	1:1
CL:1001569	hippocampal interneuron	semapv:crossSpeciesExactMatch	FMA:84777	semapv:UnspecifiedMatching	1:1
CL:1001598	small intestine glandular cell	semapv:crossSpeciesExactMatch	FMA:86928	semapv:UnspecifiedMatching	1:1
CL:1001611	cerebellar neuron	semapv:crossSpeciesExactMatch	FMA:84665	semapv:UnspecifiedMatching	1:1
CL:2000002	decidual cell	skos:narrowMatch	NCIT:C32429	semapv:UnspecifiedMatching	1:1
CL:2000032	peripheral nervous system neuron	semapv:crossSpeciesExactMatch	FMA:84664	semapv:UnspecifiedMatching	1:1
CL:2000048	anterior horn motor neuron	skos:narrowMatch	NCIT:C12645	semapv:UnspecifiedMatching	1:1
CL:4030055	intermediate cell of urothelium	semapv:crossSpeciesExactMatch	FMA:84155	semapv:UnspecifiedMatching	1:1
CL:4030056	umbrella cell of urothelium	semapv:crossSpeciesExactMatch	FMA:84149	semapv:UnspecifiedMatching	1:1
