#curie_map:
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  TAO: "http://purl.obolibrary.org/obo/TAO_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#mapping_set_id: "http://purl.obolibrary.org/obo/uberon/mappings/zfa-mappings.sssom.tsv"
#license: "https://creativecommons.org/licenses/by/3.0/"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
ZFA:0000241	midline column	semapv:crossSpeciesExactMatch	TAO:0000241	semapv:UnspecifiedMatching	1:1
ZFA:0000242	male organism	semapv:crossSpeciesExactMatch	CARO:0000027	semapv:UnspecifiedMatching	1:n
ZFA:0000242	male organism	semapv:crossSpeciesExactMatch	TAO:0000242	semapv:UnspecifiedMatching	1:n
ZFA:0000243	neuromast	semapv:crossSpeciesExactMatch	TAO:0000243	semapv:UnspecifiedMatching	1:1
ZFA:0000244	nucleus Edinger-Westphal	semapv:crossSpeciesExactMatch	TAO:0000244	semapv:UnspecifiedMatching	1:1
ZFA:0000245	nucleus of the descending root	semapv:crossSpeciesExactMatch	TAO:0000245	semapv:UnspecifiedMatching	1:1
ZFA:0000246	nucleus taeniae	semapv:crossSpeciesExactMatch	TAO:0000246	semapv:UnspecifiedMatching	1:1
ZFA:0000247	cranial nerve VIII	semapv:crossSpeciesExactMatch	TAO:0000247	semapv:UnspecifiedMatching	1:1
ZFA:0000248	magnocellular preoptic nucleus	semapv:crossSpeciesExactMatch	TAO:0000248	semapv:UnspecifiedMatching	1:1
ZFA:0000249	cranial nerve I	semapv:crossSpeciesExactMatch	TAO:0000249	semapv:UnspecifiedMatching	1:1
ZFA:0000250	opercle	semapv:crossSpeciesExactMatch	TAO:0000250	semapv:UnspecifiedMatching	1:1
ZFA:0000252	optic tract	semapv:crossSpeciesExactMatch	TAO:0000252	semapv:UnspecifiedMatching	1:1
ZFA:0000253	orbitosphenoid	semapv:crossSpeciesExactMatch	TAO:0000253	semapv:UnspecifiedMatching	1:1
ZFA:0000254	pancreas primordium	semapv:crossSpeciesExactMatch	TAO:0000254	semapv:UnspecifiedMatching	1:1
ZFA:0000255	paraxial mesoderm	semapv:crossSpeciesExactMatch	TAO:0000255	semapv:UnspecifiedMatching	1:1
ZFA:0000256	pars subcommissuralis of ventral telencephalon	semapv:crossSpeciesExactMatch	TAO:0000256	semapv:UnspecifiedMatching	1:1
ZFA:0000257	pectoral fin cartilage	semapv:crossSpeciesExactMatch	TAO:0000257	semapv:UnspecifiedMatching	1:1
ZFA:0000258	pelvic fin musculature	semapv:crossSpeciesExactMatch	TAO:0000258	semapv:UnspecifiedMatching	1:1
ZFA:0000259	mandibular lateral line	semapv:crossSpeciesExactMatch	TAO:0000259	semapv:UnspecifiedMatching	1:1
ZFA:0000260	periventricular nucleus	semapv:crossSpeciesExactMatch	TAO:0000260	semapv:UnspecifiedMatching	1:1
ZFA:0000261	pharyngohyoid	semapv:crossSpeciesExactMatch	TAO:0000261	semapv:UnspecifiedMatching	1:1
ZFA:0000262	posterior semicircular canal	semapv:crossSpeciesExactMatch	TAO:0000262	semapv:UnspecifiedMatching	1:1
ZFA:0000263	precaudal vertebra	semapv:crossSpeciesExactMatch	TAO:0000263	semapv:UnspecifiedMatching	1:1
ZFA:0000264	preopercle	semapv:crossSpeciesExactMatch	TAO:0000264	semapv:UnspecifiedMatching	1:1
ZFA:0000265	presumptive dorsal mesoderm	semapv:crossSpeciesExactMatch	TAO:0000265	semapv:UnspecifiedMatching	1:1
ZFA:0000266	pretecto-mammillary tract	semapv:crossSpeciesExactMatch	TAO:0000266	semapv:UnspecifiedMatching	1:1
ZFA:0000267	primary olfactory fiber layer	semapv:crossSpeciesExactMatch	TAO:0000267	semapv:UnspecifiedMatching	1:1
ZFA:0000268	anal fin proximal radial	semapv:crossSpeciesExactMatch	TAO:0000268	semapv:UnspecifiedMatching	1:1
ZFA:0000269	inferior caudal ventral flexor	semapv:crossSpeciesExactMatch	TAO:0000269	semapv:UnspecifiedMatching	1:1
ZFA:0000270	maxilla	semapv:crossSpeciesExactMatch	TAO:0000270	semapv:UnspecifiedMatching	1:1
ZFA:0000271	radial	semapv:crossSpeciesExactMatch	TAO:0000271	semapv:UnspecifiedMatching	1:1
ZFA:0000272	respiratory system	semapv:crossSpeciesExactMatch	TAO:0000272	semapv:UnspecifiedMatching	1:1
ZFA:0000274	rostral octaval nucleus	semapv:crossSpeciesExactMatch	TAO:0000274	semapv:UnspecifiedMatching	1:1
ZFA:0000275	rostral tegmental nucleus	semapv:crossSpeciesExactMatch	TAO:0000275	semapv:UnspecifiedMatching	1:1
ZFA:0000276	rostrolateral thalamic nucleus of Butler & Saidel	semapv:crossSpeciesExactMatch	TAO:0000276	semapv:UnspecifiedMatching	1:1
ZFA:0000277	scale	semapv:crossSpeciesExactMatch	TAO:0000277	semapv:UnspecifiedMatching	1:1
ZFA:0000278	secondary gustatory nucleus medulla oblongata	semapv:crossSpeciesExactMatch	TAO:0000278	semapv:UnspecifiedMatching	1:1
ZFA:0000279	segmental plate	semapv:crossSpeciesExactMatch	TAO:0000279	semapv:UnspecifiedMatching	1:1
ZFA:0000280	medial valvula cerebelli	semapv:crossSpeciesExactMatch	TAO:0000280	semapv:UnspecifiedMatching	1:1
ZFA:0000281	hair cell posterior macula	semapv:crossSpeciesExactMatch	TAO:0000281	semapv:UnspecifiedMatching	1:1
ZFA:0000282	sensory system	semapv:crossSpeciesExactMatch	TAO:0000282	semapv:UnspecifiedMatching	1:1
ZFA:0000284	subopercle	semapv:crossSpeciesExactMatch	TAO:0000284	semapv:UnspecifiedMatching	1:1
ZFA:0000285	superficial adductor	semapv:crossSpeciesExactMatch	TAO:0000285	semapv:UnspecifiedMatching	1:1
ZFA:0000286	superficial lateralis	semapv:crossSpeciesExactMatch	TAO:0000286	semapv:UnspecifiedMatching	1:1
ZFA:0000287	superior caudal dorsal flexor	semapv:crossSpeciesExactMatch	TAO:0000287	semapv:UnspecifiedMatching	1:1
ZFA:0000288	supracarinalis	semapv:crossSpeciesExactMatch	TAO:0000288	semapv:UnspecifiedMatching	1:1
ZFA:0000290	sphenoid region	semapv:crossSpeciesExactMatch	TAO:0000290	semapv:UnspecifiedMatching	1:1
ZFA:0000291	medial octavolateralis nucleus	semapv:crossSpeciesExactMatch	TAO:0000291	semapv:UnspecifiedMatching	1:1
ZFA:0000292	surface structure	semapv:crossSpeciesExactMatch	TAO:0000292	semapv:UnspecifiedMatching	1:1
ZFA:0000293	synencephalon	semapv:crossSpeciesExactMatch	TAO:0000293	semapv:UnspecifiedMatching	1:1
ZFA:0000294	torus lateralis	semapv:crossSpeciesExactMatch	TAO:0000294	semapv:UnspecifiedMatching	1:1
ZFA:0000295	trigeminal ganglion	semapv:crossSpeciesExactMatch	TAO:0000295	semapv:UnspecifiedMatching	1:1
ZFA:0000296	uncrossed tecto-bulbar tract	semapv:crossSpeciesExactMatch	TAO:0000296	semapv:UnspecifiedMatching	1:1
ZFA:0000298	vent	semapv:crossSpeciesExactMatch	TAO:0000298	semapv:UnspecifiedMatching	1:1
ZFA:0000299	ventral entopeduncular nucleus of ventral telencephalon	semapv:crossSpeciesExactMatch	TAO:0000299	semapv:UnspecifiedMatching	1:1
ZFA:0000300	ventral hypohyal bone	semapv:crossSpeciesExactMatch	TAO:0000300	semapv:UnspecifiedMatching	1:1
ZFA:0000301	medial rectus	semapv:crossSpeciesExactMatch	TAO:0000301	semapv:UnspecifiedMatching	1:1
ZFA:0000302	ventral habenular nucleus	semapv:crossSpeciesExactMatch	TAO:0000302	semapv:UnspecifiedMatching	1:1
ZFA:0000303	female organism	semapv:crossSpeciesExactMatch	CARO:0000028	semapv:UnspecifiedMatching	1:n
ZFA:0000303	female organism	semapv:crossSpeciesExactMatch	TAO:0000303	semapv:UnspecifiedMatching	1:n
ZFA:0000304	ventral telencephalon	semapv:crossSpeciesExactMatch	TAO:0000304	semapv:UnspecifiedMatching	1:1
ZFA:0000305	ventral sulcus	semapv:crossSpeciesExactMatch	TAO:0000305	semapv:UnspecifiedMatching	1:1
ZFA:0000306	ventrolateral thalamic nucleus	semapv:crossSpeciesExactMatch	TAO:0000306	semapv:UnspecifiedMatching	1:1
ZFA:0000307	vestibulolateralis lobe	semapv:crossSpeciesExactMatch	TAO:0000307	semapv:UnspecifiedMatching	1:1
ZFA:0000308	prevomer	semapv:crossSpeciesExactMatch	TAO:0000308	semapv:UnspecifiedMatching	1:1
ZFA:0000309	external yolk syncytial layer	semapv:crossSpeciesExactMatch	TAO:0000309	semapv:UnspecifiedMatching	1:1
ZFA:0000310	cranial nerve VI	semapv:crossSpeciesExactMatch	TAO:0000310	semapv:UnspecifiedMatching	1:1
ZFA:0000311	adductor mandibulae complex	semapv:crossSpeciesExactMatch	TAO:0000311	semapv:UnspecifiedMatching	1:1
ZFA:0000312	mesencephalic nucleus of trigeminal nerve	semapv:crossSpeciesExactMatch	TAO:0000312	semapv:UnspecifiedMatching	1:1
ZFA:0000313	anal inclinator	semapv:crossSpeciesExactMatch	TAO:0000313	semapv:UnspecifiedMatching	1:1
ZFA:0000314	anterior semicircular canal	semapv:crossSpeciesExactMatch	TAO:0000314	semapv:UnspecifiedMatching	1:1
ZFA:0000315	asteriscus	semapv:crossSpeciesExactMatch	TAO:0000315	semapv:UnspecifiedMatching	1:1
ZFA:0000316	basihyal bone	semapv:crossSpeciesExactMatch	TAO:0000316	semapv:UnspecifiedMatching	1:1
ZFA:0000317	postcranial axial skeleton	semapv:crossSpeciesExactMatch	TAO:0000317	semapv:UnspecifiedMatching	1:1
ZFA:0000318	brainstem and spinal white matter	semapv:crossSpeciesExactMatch	TAO:0000318	semapv:UnspecifiedMatching	1:1
ZFA:0000319	branchiostegal membrane	semapv:crossSpeciesExactMatch	TAO:0000319	semapv:UnspecifiedMatching	1:1
ZFA:0000320	caudal commissure	semapv:crossSpeciesExactMatch	TAO:0000320	semapv:UnspecifiedMatching	1:1
ZFA:0000321	caudal levator	semapv:crossSpeciesExactMatch	TAO:0000321	semapv:UnspecifiedMatching	1:1
ZFA:0000322	caudal octaval nucleus	semapv:crossSpeciesExactMatch	TAO:0000322	semapv:UnspecifiedMatching	1:1
ZFA:0000323	mesethmoid bone	semapv:crossSpeciesExactMatch	TAO:0000323	semapv:UnspecifiedMatching	1:1
ZFA:0000324	caudal periventricular hypothalamus	semapv:crossSpeciesExactMatch	TAO:0000324	semapv:UnspecifiedMatching	1:1
ZFA:0000325	caudal thalamic nucleus	semapv:crossSpeciesExactMatch	TAO:0000325	semapv:UnspecifiedMatching	1:1
ZFA:0000326	caudal vertebra	semapv:crossSpeciesExactMatch	TAO:0000326	semapv:UnspecifiedMatching	1:1
ZFA:0000327	central zone of the optic tectum	semapv:crossSpeciesExactMatch	TAO:0000327	semapv:UnspecifiedMatching	1:1
ZFA:0000328	cephalic musculature	semapv:crossSpeciesExactMatch	TAO:0000328	semapv:UnspecifiedMatching	1:1
ZFA:0000329	chorion	semapv:crossSpeciesExactMatch	TAO:0000329	semapv:UnspecifiedMatching	1:1
ZFA:0000330	cloacal chamber	semapv:crossSpeciesExactMatch	TAO:0000330	semapv:UnspecifiedMatching	1:1
ZFA:0000331	commissure infima of Haller	semapv:crossSpeciesExactMatch	TAO:0000331	semapv:UnspecifiedMatching	1:1
ZFA:0000332	coracoid	semapv:crossSpeciesExactMatch	TAO:0000332	semapv:UnspecifiedMatching	1:1
ZFA:0000333	mesovarium	semapv:crossSpeciesExactMatch	TAO:0000333	semapv:UnspecifiedMatching	1:1
ZFA:0000334	corpus mamillare	semapv:crossSpeciesExactMatch	TAO:0000334	semapv:UnspecifiedMatching	1:1
ZFA:0000335	crossed tecto-bulbar tract	semapv:crossSpeciesExactMatch	TAO:0000335	semapv:UnspecifiedMatching	1:1
ZFA:0000338	diencephalic white matter	semapv:crossSpeciesExactMatch	TAO:0000338	semapv:UnspecifiedMatching	1:1
ZFA:0000339	digestive system	semapv:crossSpeciesExactMatch	TAO:0000339	semapv:UnspecifiedMatching	1:1
ZFA:0000340	dorsal entopeduncular nucleus of ventral telencephalon	semapv:crossSpeciesExactMatch	TAO:0000340	semapv:UnspecifiedMatching	1:1
ZFA:0000341	inferior caudal dorsal flexor	semapv:crossSpeciesExactMatch	TAO:0000341	semapv:UnspecifiedMatching	1:1
ZFA:0000342	dorsal inclinator	semapv:crossSpeciesExactMatch	TAO:0000342	semapv:UnspecifiedMatching	1:1
ZFA:0000343	dorsal nucleus of ventral telencephalon	semapv:crossSpeciesExactMatch	TAO:0000343	semapv:UnspecifiedMatching	1:1
ZFA:0000344	middle lateral line	semapv:crossSpeciesExactMatch	TAO:0000344	semapv:UnspecifiedMatching	1:1
ZFA:0000345	dorsal rectus	semapv:crossSpeciesExactMatch	TAO:0000345	semapv:UnspecifiedMatching	1:1
ZFA:0000346	dorsal tegmental nucleus	semapv:crossSpeciesExactMatch	TAO:0000346	semapv:UnspecifiedMatching	1:1
ZFA:0000347	dorsal hypothalamic zone	semapv:crossSpeciesExactMatch	TAO:0000347	semapv:UnspecifiedMatching	1:1
ZFA:0000349	epaxialis	semapv:crossSpeciesExactMatch	TAO:0000349	semapv:UnspecifiedMatching	1:1
ZFA:0000350	epipleural	semapv:crossSpeciesExactMatch	TAO:0000350	semapv:UnspecifiedMatching	1:1
ZFA:0000351	olfactory region	semapv:crossSpeciesExactMatch	TAO:0000351	semapv:UnspecifiedMatching	1:1
ZFA:0000352	external cellular layer	semapv:crossSpeciesExactMatch	TAO:0000352	semapv:UnspecifiedMatching	1:1
ZFA:0000353	fasciculus retroflexus	semapv:crossSpeciesExactMatch	TAO:0000353	semapv:UnspecifiedMatching	1:1
ZFA:0000354	gill	semapv:crossSpeciesExactMatch	TAO:0000354	semapv:UnspecifiedMatching	1:1
ZFA:0000355	roof plate midbrain region	semapv:crossSpeciesExactMatch	TAO:0000355	semapv:UnspecifiedMatching	1:1
ZFA:0000356	gill raker	semapv:crossSpeciesExactMatch	TAO:0000356	semapv:UnspecifiedMatching	1:1
ZFA:0000357	glomerular layer	semapv:crossSpeciesExactMatch	TAO:0000357	semapv:UnspecifiedMatching	1:1
ZFA:0000358	granular layer corpus cerebelli	semapv:crossSpeciesExactMatch	TAO:0000358	semapv:UnspecifiedMatching	1:1
ZFA:0000359	habenular commissure	semapv:crossSpeciesExactMatch	TAO:0000359	semapv:UnspecifiedMatching	1:1
ZFA:0000360	heart tube	semapv:crossSpeciesExactMatch	TAO:0000360	semapv:UnspecifiedMatching	1:1
ZFA:0000362	hypaxialis	semapv:crossSpeciesExactMatch	TAO:0000362	semapv:UnspecifiedMatching	1:1
ZFA:0000363	hypobranchial bone	semapv:crossSpeciesExactMatch	TAO:0000363	semapv:UnspecifiedMatching	1:1
ZFA:0000364	hypural	semapv:crossSpeciesExactMatch	TAO:0000364	semapv:UnspecifiedMatching	1:1
ZFA:0000365	nasal bone	semapv:crossSpeciesExactMatch	TAO:0000365	semapv:UnspecifiedMatching	1:1
ZFA:0000366	inferior raphe nucleus	semapv:crossSpeciesExactMatch	TAO:0000366	semapv:UnspecifiedMatching	1:1
ZFA:0000368	integument	semapv:crossSpeciesExactMatch	TAO:0000368	semapv:UnspecifiedMatching	1:1
ZFA:0000369	intermandibularis	semapv:crossSpeciesExactMatch	TAO:0000369	semapv:UnspecifiedMatching	1:1
ZFA:0000370	intermediate thalamic nucleus	semapv:crossSpeciesExactMatch	TAO:0000370	semapv:UnspecifiedMatching	1:1
ZFA:0000371	internal pharyngoclavicularis	semapv:crossSpeciesExactMatch	TAO:0000371	semapv:UnspecifiedMatching	1:1
ZFA:0000372	interpeduncular nucleus medulla oblongata	semapv:crossSpeciesExactMatch	TAO:0000372	semapv:UnspecifiedMatching	1:1
ZFA:0000374	lagena	semapv:crossSpeciesExactMatch	TAO:0000374	semapv:UnspecifiedMatching	1:1
ZFA:0000376	infraorbital	semapv:crossSpeciesExactMatch	TAO:0000376	semapv:UnspecifiedMatching	1:1
ZFA:0000379	lateral forebrain bundle diencephalon	semapv:crossSpeciesExactMatch	TAO:0000379	semapv:UnspecifiedMatching	1:1
ZFA:0000380	lateral lemniscus nucleus	semapv:crossSpeciesExactMatch	TAO:0000380	semapv:UnspecifiedMatching	1:1
ZFA:0000381	lateral line sensory nucleus	semapv:crossSpeciesExactMatch	TAO:0000381	semapv:UnspecifiedMatching	1:1
ZFA:0000382	acellular anatomical structure	semapv:crossSpeciesExactMatch	CARO:0000040	semapv:UnspecifiedMatching	1:n
ZFA:0000382	acellular anatomical structure	semapv:crossSpeciesExactMatch	TAO:0000382	semapv:UnspecifiedMatching	1:n
ZFA:0000383	lateral rectus	semapv:crossSpeciesExactMatch	TAO:0000383	semapv:UnspecifiedMatching	1:1
ZFA:0000384	levator arcus palatini	semapv:crossSpeciesExactMatch	TAO:0000384	semapv:UnspecifiedMatching	1:1
ZFA:0000385	lymphatic system	semapv:crossSpeciesExactMatch	TAO:0000385	semapv:UnspecifiedMatching	1:1
ZFA:0000386	macula	semapv:crossSpeciesExactMatch	TAO:0000386	semapv:UnspecifiedMatching	1:1
ZFA:0000388	medial caudal lobe	semapv:crossSpeciesExactMatch	TAO:0000388	semapv:UnspecifiedMatching	1:1
ZFA:0000389	medial funicular nucleus medulla oblongata	semapv:crossSpeciesExactMatch	TAO:0000389	semapv:UnspecifiedMatching	1:1
ZFA:0000390	medial preglomerular nucleus	semapv:crossSpeciesExactMatch	TAO:0000390	semapv:UnspecifiedMatching	1:1
ZFA:0000391	medial zone of dorsal telencephalon	semapv:crossSpeciesExactMatch	TAO:0000391	semapv:UnspecifiedMatching	1:1
ZFA:0000392	median tuberal portion	semapv:crossSpeciesExactMatch	TAO:0000392	semapv:UnspecifiedMatching	1:1
ZFA:0000393	mesenchyme	semapv:crossSpeciesExactMatch	TAO:0000393	semapv:UnspecifiedMatching	1:1
ZFA:0000394	molecular layer corpus cerebelli	semapv:crossSpeciesExactMatch	TAO:0000394	semapv:UnspecifiedMatching	1:1
ZFA:0000395	muscle pioneer somite 2	semapv:crossSpeciesExactMatch	TAO:0000395	semapv:UnspecifiedMatching	1:1
ZFA:0000396	nervous system	semapv:crossSpeciesExactMatch	TAO:0000396	semapv:UnspecifiedMatching	1:1
ZFA:0000397	nucleus subglomerulosis	semapv:crossSpeciesExactMatch	TAO:0000397	semapv:UnspecifiedMatching	1:1
ZFA:0000398	nucleus isthmi	semapv:crossSpeciesExactMatch	TAO:0000398	semapv:UnspecifiedMatching	1:1
ZFA:0000399	secondary gustatory nucleus trigeminal nucleus	semapv:crossSpeciesExactMatch	TAO:0000399	semapv:UnspecifiedMatching	1:1
ZFA:0000400	occipital lateral line	semapv:crossSpeciesExactMatch	TAO:0000400	semapv:UnspecifiedMatching	1:1
ZFA:0000401	octaval nerve sensory nucleus	semapv:crossSpeciesExactMatch	TAO:0000401	semapv:UnspecifiedMatching	1:1
ZFA:0000402	olfactory bulb	semapv:crossSpeciesExactMatch	TAO:0000402	semapv:UnspecifiedMatching	1:1
ZFA:0000403	ovary	semapv:crossSpeciesExactMatch	TAO:0000403	semapv:UnspecifiedMatching	1:1
ZFA:0000404	paracommissural nucleus	semapv:crossSpeciesExactMatch	TAO:0000404	semapv:UnspecifiedMatching	1:1
ZFA:0000405	cranial nerve III	semapv:crossSpeciesExactMatch	TAO:0000405	semapv:UnspecifiedMatching	1:1
ZFA:0000406	parvocellular superficial pretectal nucleus	semapv:crossSpeciesExactMatch	TAO:0000406	semapv:UnspecifiedMatching	1:1
ZFA:0000407	pectoral girdle	semapv:crossSpeciesExactMatch	TAO:0000407	semapv:UnspecifiedMatching	1:1
ZFA:0000408	periventricular nucleus of caudal tuberculum	semapv:crossSpeciesExactMatch	TAO:0000408	semapv:UnspecifiedMatching	1:1
ZFA:0000410	postcleithrum	semapv:crossSpeciesExactMatch	TAO:0000410	semapv:UnspecifiedMatching	1:1
ZFA:0000411	posterior crista primordium	semapv:crossSpeciesExactMatch	TAO:0000411	semapv:UnspecifiedMatching	1:1
ZFA:0000412	otic vesicle posterior protrusion	semapv:crossSpeciesExactMatch	TAO:0000412	semapv:UnspecifiedMatching	1:1
ZFA:0000413	gonad	semapv:crossSpeciesExactMatch	TAO:0000413	semapv:UnspecifiedMatching	1:1
ZFA:0000414	presumptive cephalic mesoderm	semapv:crossSpeciesExactMatch	TAO:0000414	semapv:UnspecifiedMatching	1:1
ZFA:0000415	esophageal sphincter	semapv:crossSpeciesExactMatch	TAO:0000415	semapv:UnspecifiedMatching	1:1
ZFA:0000416	presumptive endoderm	semapv:crossSpeciesExactMatch	TAO:0000416	semapv:UnspecifiedMatching	1:1
ZFA:0000417	presumptive spinal cord	semapv:crossSpeciesExactMatch	TAO:0000417	semapv:UnspecifiedMatching	1:1
ZFA:0000418	pretectum	semapv:crossSpeciesExactMatch	TAO:0000418	semapv:UnspecifiedMatching	1:1
ZFA:0000419	pterosphenoid	semapv:crossSpeciesExactMatch	TAO:0000419	semapv:UnspecifiedMatching	1:1
ZFA:0000420	renal artery	semapv:crossSpeciesExactMatch	TAO:0000420	semapv:UnspecifiedMatching	1:1
ZFA:0000421	reticular formation	semapv:crossSpeciesExactMatch	TAO:0000421	semapv:UnspecifiedMatching	1:1
ZFA:0000422	retroarticular	semapv:crossSpeciesExactMatch	TAO:0000422	semapv:UnspecifiedMatching	1:1
ZFA:0000423	anterior cardinal vein	semapv:crossSpeciesExactMatch	TAO:0000423	semapv:UnspecifiedMatching	1:1
ZFA:0000424	opercular lateral line	semapv:crossSpeciesExactMatch	TAO:0000424	semapv:UnspecifiedMatching	1:1
ZFA:0000425	anterior lateral line nerve	semapv:crossSpeciesExactMatch	TAO:0000425	semapv:UnspecifiedMatching	1:1
ZFA:0000426	rostral parvocellular preoptic nucleus	semapv:crossSpeciesExactMatch	TAO:0000426	semapv:UnspecifiedMatching	1:1
ZFA:0000427	rostral thalamic nucleus	semapv:crossSpeciesExactMatch	TAO:0000427	semapv:UnspecifiedMatching	1:1
ZFA:0000428	saccule	semapv:crossSpeciesExactMatch	TAO:0000428	semapv:UnspecifiedMatching	1:1
ZFA:0000429	scaphium	semapv:crossSpeciesExactMatch	TAO:0000429	semapv:UnspecifiedMatching	1:1
ZFA:0000430	secondary gustatory tract	semapv:crossSpeciesExactMatch	TAO:0000430	semapv:UnspecifiedMatching	1:1
ZFA:0000431	semicircular canal	semapv:crossSpeciesExactMatch	TAO:0000431	semapv:UnspecifiedMatching	1:1
ZFA:0000433	sensory trigeminal nucleus	semapv:crossSpeciesExactMatch	TAO:0000433	semapv:UnspecifiedMatching	1:1
ZFA:0000434	skeletal system	semapv:crossSpeciesExactMatch	TAO:0000434	semapv:UnspecifiedMatching	1:1
ZFA:0000435	cranial nerve II	semapv:crossSpeciesExactMatch	TAO:0000435	semapv:UnspecifiedMatching	1:1
ZFA:0000436	spleen	semapv:crossSpeciesExactMatch	TAO:0000436	semapv:UnspecifiedMatching	1:1
ZFA:0000438	parhypural	semapv:crossSpeciesExactMatch	TAO:0000438	semapv:UnspecifiedMatching	1:1
ZFA:0000439	superficial pelvic abductor	semapv:crossSpeciesExactMatch	TAO:0000439	semapv:UnspecifiedMatching	1:1
ZFA:0000440	superior raphe nucleus	semapv:crossSpeciesExactMatch	TAO:0000440	semapv:UnspecifiedMatching	1:1
ZFA:0000441	suprachiasmatic nucleus	semapv:crossSpeciesExactMatch	TAO:0000441	semapv:UnspecifiedMatching	1:1
ZFA:0000442	supraneural	semapv:crossSpeciesExactMatch	TAO:0000442	semapv:UnspecifiedMatching	1:1
ZFA:0000443	supraorbital lateral line	semapv:crossSpeciesExactMatch	TAO:0000443	semapv:UnspecifiedMatching	1:1
ZFA:0000444	suspensorium	semapv:crossSpeciesExactMatch	TAO:0000444	semapv:UnspecifiedMatching	1:1
ZFA:0000445	optic tectum	semapv:crossSpeciesExactMatch	TAO:0000445	semapv:UnspecifiedMatching	1:1
ZFA:0000446	tecto-bulbar tract	semapv:crossSpeciesExactMatch	TAO:0000446	semapv:UnspecifiedMatching	1:1
ZFA:0000447	tela chorioidea	semapv:crossSpeciesExactMatch	TAO:0000447	semapv:UnspecifiedMatching	1:1
ZFA:0000448	tertiary gustatory nucleus	semapv:crossSpeciesExactMatch	TAO:0000448	semapv:UnspecifiedMatching	1:1
ZFA:0000449	torus longitudinalis	semapv:crossSpeciesExactMatch	TAO:0000449	semapv:UnspecifiedMatching	1:1
ZFA:0000450	trochlear motor nucleus	semapv:crossSpeciesExactMatch	TAO:0000450	semapv:UnspecifiedMatching	1:1
ZFA:0000451	upper oral valve	semapv:crossSpeciesExactMatch	TAO:0000451	semapv:UnspecifiedMatching	1:1
ZFA:0000452	urohyal	semapv:crossSpeciesExactMatch	TAO:0000452	semapv:UnspecifiedMatching	1:1
ZFA:0000453	cranial nerve X	semapv:crossSpeciesExactMatch	TAO:0000453	semapv:UnspecifiedMatching	1:1
ZFA:0000454	ventral accessory optic nucleus	semapv:crossSpeciesExactMatch	TAO:0000454	semapv:UnspecifiedMatching	1:1
ZFA:0000455	superior caudal ventral flexor	semapv:crossSpeciesExactMatch	TAO:0000455	semapv:UnspecifiedMatching	1:1
ZFA:0000456	ventral nucleus of ventral telencephalon	semapv:crossSpeciesExactMatch	TAO:0000456	semapv:UnspecifiedMatching	1:1
ZFA:0000457	ventral rectus	semapv:crossSpeciesExactMatch	TAO:0000457	semapv:UnspecifiedMatching	1:1
ZFA:0000458	ventral thalamus	semapv:crossSpeciesExactMatch	TAO:0000458	semapv:UnspecifiedMatching	1:1
ZFA:0000459	ventromedial thalamic nucleus	semapv:crossSpeciesExactMatch	TAO:0000459	semapv:UnspecifiedMatching	1:1
ZFA:0000461	Weberian ossicle	semapv:crossSpeciesExactMatch	TAO:0000461	semapv:UnspecifiedMatching	1:1
ZFA:0000462	abductor hyohyoid	semapv:crossSpeciesExactMatch	TAO:0000462	semapv:UnspecifiedMatching	1:1
ZFA:0000463	branchial adductor	semapv:crossSpeciesExactMatch	TAO:0000463	semapv:UnspecifiedMatching	1:1
ZFA:0000464	otic lateral line	semapv:crossSpeciesExactMatch	TAO:0000464	semapv:UnspecifiedMatching	1:1
ZFA:0000465	adductor operculi	semapv:crossSpeciesExactMatch	TAO:0000465	semapv:UnspecifiedMatching	1:1
