ClassID	ClassLabel	RO_0002488 existence starts during ID	RO_0002488 existence starts during Label	RO_0002492 existence ends during ID	RO_0002492 existence ends during Label	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
CL:0000336	adrenal medulla chromaffin cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000337	neuroblast (sensu Vertebrata)					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000338	neuroblast (sensu Nematoda and Protostomia)					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000339	glioblast (sensu Vertebrata)					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000340	glioblast (sensu Nematoda and Protostomia)					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
CL:0000341	pigment cell (sensu Nematoda and Protostomia)								
CL:0000342	pigment cell (sensu Vertebrata)								
CL:0000343	visual pigment cell (sensu Vertebrata)								
CL:0000345	dental papilla cell					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
CL:0000346	hair follicle dermal papilla cell					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000347	scleral cell					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000348	choroidal cell of the eye					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000349	extraembryonic cell	UBERON:0000068	embryo stage	UBERON:0000068	embryo stage	UBERON:0000106	zygote stage	ZFS:0000032|UBERON:0000113	Pharyngula:High-pec (Danio)|post-juvenile adult stage
CL:0000352	epiblast cell								
CL:0000353	blastoderm cell								
CL:0000354	blastemal cell								
CL:0000355	skeletal muscle stem cell					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000356	hair matrix stem cell								
CL:0000357	stratified epithelial stem cell								
CL:0000358	sphincter associated smooth muscle cell					ZFS:0000023	Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000359	vascular associated smooth muscle cell					ZFS:0000023	Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000360	morula cell							UBERON:0000113	post-juvenile adult stage
CL:0000361	gastrula cell					ZFS:0000017	Gastrula:50%-epiboly (Danio)	ZFS:0000038|ZFS:0000019|UBERON:0000113	Larval:Day 6 (Danio)|Gastrula:Shield (Danio)|post-juvenile adult stage
CL:0000362	epidermal cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000365	zygote								
CL:0000367	sheath cell (sensu Nematoda)					ZFS:0000038|UBERON:0000111	Larval:Day 6 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
CL:0000371	protoplast								
CL:0000372	tormogen cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000373	histoblast								
CL:0000374	trichogen cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000376	humidity receptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000377	tracheoblast							UBERON:0000113	post-juvenile adult stage
CL:0000378	support cell (sensu Nematoda and Protostomia)								
CL:0000379	sensory processing neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000380	thecogen cell								
CL:0000381	neurosecretory neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000382	scolopidium								
CL:0000383	nephrogenic mesenchyme stem cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000384	ligament cell								
CL:0000385	prohemocyte (sensu Nematoda and Protostomia)								
CL:0000386	attachment cell								
CL:0000387	hemocyte (sensu Nematoda and Protostomia)								
CL:0000388	tendon cell					ZFS:0000038|UBERON:0000111	Larval:Day 6 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
CL:0000389	socket cell (sensu Nematoda)					ZFS:0000038|UBERON:0000111	Larval:Day 6 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
CL:0000390	blood cell (sensu Nematoda and Protostomia)								
CL:0000391	podocyte (sensu Diptera)								
CL:0000392	crystal cell								
CL:0000393	electrically responsive cell								
CL:0000394	plasmatocyte								
CL:0000395	procrystal cell								
CL:0000396	lamellocyte								
CL:0000397	ganglion interneuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000398	polygonal cell								
CL:0000401	macrophage (sensu Diptera)								
CL:0000402	CNS interneuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000404	electrically signaling cell								
CL:0000405	neuroepidermoblast					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000406	CNS short range interneuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000407	scolopidial ligament cell								
CL:0000408	male gamete								
CL:0000409	scolopidial sheath cell								
CL:0000410	CNS long range interneuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000411	flatworm hypodermal cell								
CL:0000412	polyploid cell								
CL:0000413	haploid cell								
CL:0000415	diploid cell								
CL:0000416	polytene cell								
CL:0000417	endopolyploid cell								
CL:0000418	arcade cell								
CL:0000419	seam cell								
CL:0000420	syncytial epithelial cell								
CL:0000421	coelomocyte							UBERON:0000113	post-juvenile adult stage
CL:0000422	mitogenic signaling cell								
CL:0000423	tip cell								
CL:0000424	excretory cell								
CL:0000425	pore cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000426	scaffold cell								
CL:0000427	GLR cell							UBERON:0000113	post-juvenile adult stage
CL:0000428	yolk cell	UBERON:0000068	embryo stage	UBERON:0000068	embryo stage	UBERON:0000106	zygote stage	ZFS:0000037|ZFS:0000038|ZFS:0000032|UBERON:0000113	Larval:Day 5 (Danio)|Larval:Day 6 (Danio)|Pharyngula:High-pec (Danio)|post-juvenile adult stage
CL:0000429	imaginal disc cell								
CL:0000430	xanthophore					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
CL:0000431	iridophore					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
CL:0000432	reticular cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000434	eccrine cell								
CL:0000435	alkali secreting cell								
CL:0000436	vaginal lubricant secreting cell					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
CL:0000437	gonadtroph					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000438	luteinizing hormone secreting cell					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000439	prolactin secreting cell					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
CL:0000440	melanocyte stimulating hormone secreting cell					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000441	follicle stem cell								
CL:0000442	follicular dendritic cell								
CL:0000443	calcitonin secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000444	obliquely striated muscle cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
CL:0000445	apoptosis fated cell								
CL:0000447	carbohydrate secreting cell								
CL:0000448	white fat cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000449	brown fat cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000451	dendritic cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000452	thyroid hormone secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000453	Langerhans cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000454	epinephrine secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000456	mineralocorticoid secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000457	biogenic amine secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000458	serotonin secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000459	norepinephrin secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000460	glucocorticoid secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000462	adepithelial cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
CL:0000463	epidermal cell (sensu arthropoda)					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000464	epidermoblast					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
CL:0000465	cardioblast (sensu Arthropoda)					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
CL:0000467	adrenocorticotropic hormone secreting cell					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
CL:0000468	neuroglioblast					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000469	ganglion mother cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000470	digestive enzyme secreting cell								
CL:0000473	defensive cell								
CL:0000474	pericardial nephrocyte							UBERON:0000113	post-juvenile adult stage
CL:0000476	thyrotroph					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
CL:0000477	follicle cell								
CL:0000478	oxytocin stimulating hormone secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000479	vasopressin stimulating hormone secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000480	secretin stimulating hormone secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000481	cholecystokin stimulating hormone secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000482	juvenile hormone secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000483	bombesin stimulating hormone secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000484	connective tissue type mast cell					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000485	mucosal type mast cell					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000486	garland cell							UBERON:0000113	post-juvenile adult stage
CL:0000487	oenocyte								
CL:0000488	visible light photoreceptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000489	scotopic photoreceptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000490	photopic photoreceptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000492	CD4-positive helper T cell					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
CL:0000494	UV sensitive photoreceptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000495	blue sensitive photoreceptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000496	green sensitive photoreceptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000497	red sensitive photoreceptor cell					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000498	inhibitory interneuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000499	stromal cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000500	follicular epithelial cell								
CL:0000501	granulosa cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000502	type D enteroendocrine cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000503	theca cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000504	enterochromaffin-like cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000505	substance P secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000506	enkephalin secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000507	endorphin secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000509	gastrin secreting cell					ZFS:0000025	Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000510	paneth cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000511	androgen binding protein secreting cell								
CL:0000512	paracrine cell								
CL:0000513	cardiac muscle myoblast					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000514	smooth muscle myoblast					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
CL:0000515	skeletal muscle myoblast					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
CL:0000516	perineuronal satellite cell					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000517	macrophage derived foam cell					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
CL:0000518	phagocyte (sensu Vertebrata)								
CL:0000519	phagocyte (sensu Nematoda and Protostomia)								
CL:0000520	prokaryotic cell								
CL:0000521	fungal cell								
CL:0000524	spheroplast								
CL:0000526	afferent neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000527	efferent neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000528	nitrergic neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
CL:0000529	pigmented epithelial cell					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
CL:0000530	primary neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
CL:0000531	primary sensory neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
CL:0000532	CAP motoneuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
CL:0000533	primary motor neuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
CL:0000534	primary interneuron					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	ZFS:0000038|UBERON:0000113|ZFS:0000029	Larval:Day 6 (Danio)|post-juvenile adult stage|Pharyngula:Prim-5 (Danio)
