#curie_map:
#  AAO: "http://purl.obolibrary.org/obo/AAO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  EHDAA2: "http://purl.obolibrary.org/obo/EHDAA2_"
#  EMAPA: "http://purl.obolibrary.org/obo/EMAPA_"
#  EV: "http://purl.obolibrary.org/obo/EV_"
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FMA: "http://purl.org/sig/ont/fma/fma"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  KUPO: "http://purl.obolibrary.org/obo/KUPO_"
#  MA: "http://purl.obolibrary.org/obo/MA_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  ORCID: "https://orcid.org/"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  VHOG: "http://purl.obolibrary.org/obo/VHOG_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  WBbt: "http://purl.obolibrary.org/obo/WBbt_"
#  XAO: "http://purl.obolibrary.org/obo/XAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/cl/cl.sssom.tsv"
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "http://creativecommons.org/licenses/by/4.0/"
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_date
CL:0002068	Purkinje myocyte	semapv:crossSpeciesExactMatch	FMA:14146		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002069	type II vestibular sensory cell	semapv:crossSpeciesExactMatch	FMA:67909		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002070	type I vestibular sensory cell	semapv:crossSpeciesExactMatch	FMA:62352		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002071	enterocyte of epithelium of large intestine	semapv:crossSpeciesExactMatch	FMA:63638		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002071	enterocyte of epithelium of large intestine	semapv:crossSpeciesExactMatch	FMA:66771		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002072	nodal myocyte	semapv:crossSpeciesExactMatch	FMA:67101		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002073	transitional myocyte	semapv:crossSpeciesExactMatch	FMA:67142		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002074	myocardial endocrine cell	semapv:crossSpeciesExactMatch	FMA:67111		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002076		semapv:crossSpeciesExactMatch	ZFA:0009383	endo-epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002076	endo-epithelial cell	semapv:crossSpeciesExactMatch	FMA:69075		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002077		semapv:crossSpeciesExactMatch	ZFA:0009385	ecto-epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002077	ecto-epithelial cell	semapv:crossSpeciesExactMatch	FMA:69074		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002078		semapv:crossSpeciesExactMatch	ZFA:0009388	meso-epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002078	meso-epithelial cell	semapv:crossSpeciesExactMatch	FMA:69076		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002079		semapv:crossSpeciesExactMatch	ZFA:0009380	pancreatic ductal cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002079	pancreatic ductal cell	semapv:crossSpeciesExactMatch	FMA:63099		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002080		semapv:crossSpeciesExactMatch	ZFA:0005740	pancreatic centroacinar cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002080	pancreatic centro-acinar cell	semapv:crossSpeciesExactMatch	FMA:62455		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002081	type II cell of carotid body	semapv:crossSpeciesExactMatch	FMA:84187		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002082	type II cell of adrenal medulla	semapv:crossSpeciesExactMatch	FMA:69322		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002083	type I cell of adrenal medulla	semapv:crossSpeciesExactMatch	FMA:69321		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002085	tanycyte	semapv:crossSpeciesExactMatch	FMA:54560		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002086	specialized cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:67968		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002087	nongranular leukocyte	semapv:crossSpeciesExactMatch	FMA:62855		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002088	interstitial cell of Cajal	semapv:crossSpeciesExactMatch	FMA:86573		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002090	polar body	semapv:crossSpeciesExactMatch	EHDAA2:0004716		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002090	polar body	semapv:crossSpeciesExactMatch	WBbt:0008429		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002090	polar body	semapv:crossSpeciesExactMatch	XAO:0000262		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002090	polar body	semapv:crossSpeciesExactMatch	FMA:85543		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002091	primary polar body	skos:broadMatch	VHOG:0000464		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002091	primary polar body	semapv:crossSpeciesExactMatch	EHDAA2:0000541		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002091	primary polar body	semapv:crossSpeciesExactMatch	EMAPA:16032		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002091	primary polar body	semapv:crossSpeciesExactMatch	FMA:18650		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002092	bone marrow cell	semapv:crossSpeciesExactMatch	FMA:83621		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002093	secondary polar body	semapv:crossSpeciesExactMatch	EHDAA2:0001820		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002093	secondary polar body	semapv:crossSpeciesExactMatch	EMAPA:16034		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002093	secondary polar body	semapv:crossSpeciesExactMatch	EMAPA:16045		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002093	secondary polar body	semapv:crossSpeciesExactMatch	FMA:18651		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002094	interstitial cell of ovary	semapv:crossSpeciesExactMatch	FMA:18709		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002095	hilus cell of ovary	semapv:crossSpeciesExactMatch	FMA:18710		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002096	internodal tract myocyte	semapv:crossSpeciesExactMatch	FMA:223275		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002097	cortical cell of adrenal gland	semapv:crossSpeciesExactMatch	FMA:69545		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002098	regular cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:67967		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002099	type I cell of adrenal cortex	semapv:crossSpeciesExactMatch	FMA:69273		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002100	regular interventricular cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:228792		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002129	regular atrial cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:83108		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002130	regular interatrial cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:228790		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002131	regular ventricular cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:83109		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002132	stromal cell of ovary	semapv:crossSpeciesExactMatch	FMA:72299		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002133	stromal cell of ovarian cortex	semapv:crossSpeciesExactMatch	FMA:256169		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002134	stromal cell of ovarian medulla	semapv:crossSpeciesExactMatch	FMA:256171		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002135	nonkeratinized cell of epidermis	semapv:crossSpeciesExactMatch	FMA:62880		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002136	type II cell of adrenal cortex	semapv:crossSpeciesExactMatch	FMA:69547		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002137	type III cell of adrenal cortex	semapv:crossSpeciesExactMatch	FMA:69564		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002138	endothelial cell of lymphatic vessel	semapv:crossSpeciesExactMatch	FMA:68458		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002139	endothelial cell of vascular tree	semapv:crossSpeciesExactMatch	FMA:67755		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002140	acinar cell of sebaceous gland	semapv:crossSpeciesExactMatch	FMA:70953		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002141	active chief cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:69082		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002142	dark cell of eccrine sweat gland	semapv:crossSpeciesExactMatch	FMA:70659		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002143	dark chief cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:69080		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002144	capillary endothelial cell	semapv:crossSpeciesExactMatch	FMA:67756		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002145	ciliated columnar cell of tracheobronchial tree	semapv:crossSpeciesExactMatch	FMA:70542		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002146	clear cell of eccrine sweat gland	semapv:crossSpeciesExactMatch	FMA:70658		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002147	clear chief cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:69081		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002148	dental pulp cell	semapv:crossSpeciesExactMatch	FMA:87170		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002149	epithelial cell of uterus	semapv:crossSpeciesExactMatch	FMA:256161		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002150	epithelioid macrophage	semapv:crossSpeciesExactMatch	FMA:83514		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002151	late promyelocyte	semapv:crossSpeciesExactMatch	FMA:83534		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002152	columnar cell of endocervix	semapv:crossSpeciesExactMatch	FMA:86486		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002153	corneocyte	semapv:crossSpeciesExactMatch	FMA:68650		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002154	early promyelocyte	semapv:crossSpeciesExactMatch	FMA:83533		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002155	echinocyte	semapv:crossSpeciesExactMatch	FMA:81099		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002157	endosteal cell	semapv:crossSpeciesExactMatch	FMA:86495		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002158	external epithelial cell of tympanic membrane	semapv:crossSpeciesExactMatch	FMA:70558		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002159	general ecto-epithelial cell	semapv:crossSpeciesExactMatch	FMA:70556		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002162	internal epithelial cell of tympanic membrane	semapv:crossSpeciesExactMatch	FMA:70626		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002163	internal pillar cell of cochlea	semapv:crossSpeciesExactMatch	FMA:75726		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002164	external pillar cell of cochlea	semapv:crossSpeciesExactMatch	FMA:75727		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002165	phalangeal cell	semapv:crossSpeciesExactMatch	FMA:79800		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002166	epithelial cell of Malassez	semapv:crossSpeciesExactMatch	FMA:62987		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002167	olfactory epithelial cell	semapv:crossSpeciesExactMatch	FMA:67870		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002168	border cell of cochlea	semapv:crossSpeciesExactMatch	FMA:79798		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002169	basal cell of olfactory epithelium	semapv:crossSpeciesExactMatch	FMA:62303		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002171	globose cell of olfactory epithelium	semapv:crossSpeciesExactMatch	FMA:67874		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002172	interdental cell of cochlea	semapv:crossSpeciesExactMatch	FMA:79797		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002173	extraglomerular mesangial cell	semapv:crossSpeciesExactMatch	KUPO:0001033		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002173	extraglomerular mesangial cell	semapv:crossSpeciesExactMatch	FMA:84143		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002174	follicular cell of ovary	semapv:crossSpeciesExactMatch	EMAPA:31247		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002174	follicular cell of ovary	semapv:crossSpeciesExactMatch	FMA:70589		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002175	primary follicular cell of ovary	semapv:crossSpeciesExactMatch	FMA:70590		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002176	secondary follicular cell of ovary	semapv:crossSpeciesExactMatch	FMA:70591		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002177	folliculostellate cell of pars distalis of adenohypophysis	semapv:crossSpeciesExactMatch	FMA:83102		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002178	epithelial cell of stomach	semapv:crossSpeciesExactMatch	FMA:62948		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002179	foveolar cell of stomach	semapv:crossSpeciesExactMatch	FMA:86552		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002180	mucous cell of stomach	semapv:crossSpeciesExactMatch	FMA:63464		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002181	mucous neck cell of gastric gland	semapv:crossSpeciesExactMatch	FMA:62954		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002182	surface mucosal cell of stomach	semapv:crossSpeciesExactMatch	FMA:62949		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002183	stem cell of gastric gland	semapv:crossSpeciesExactMatch	FMA:62953		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002184	basal proper cell of olfactory epithelium	semapv:crossSpeciesExactMatch	FMA:62304		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002187	basal cell of epidermis	semapv:crossSpeciesExactMatch	FMA:70571		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002188	glomerular endothelial cell	semapv:crossSpeciesExactMatch	FMA:70970		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002189	granular cell of epidermis	semapv:crossSpeciesExactMatch	FMA:70543		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002190	squamous cell of epidermis	semapv:crossSpeciesExactMatch	FMA:86925		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002191	granulocytopoietic cell	semapv:crossSpeciesExactMatch	FMA:83519		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002192	metamyelocyte	semapv:crossSpeciesExactMatch	FMA:83541		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002193	myelocyte	semapv:crossSpeciesExactMatch	FMA:83525		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002194	monopoietic cell	semapv:crossSpeciesExactMatch	FMA:83552		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002195	hepatic stem cell	semapv:crossSpeciesExactMatch	FMA:86577		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002196	hepatic oval stem cell	semapv:crossSpeciesExactMatch	FMA:86576		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002198	oncocyte	semapv:crossSpeciesExactMatch	FMA:67606		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002199	oxyphil cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:69084		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002200	oxyphil cell of thyroid	semapv:crossSpeciesExactMatch	FMA:87169		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002202	epithelial cell of tracheobronchial tree	semapv:crossSpeciesExactMatch	FMA:66816		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002203	brush cell of epithelium proper of large intestine	semapv:crossSpeciesExactMatch	FMA:263222		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002204	brush cell	semapv:crossSpeciesExactMatch	FMA:67978		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002205	brush cell of lobular bronchiole	semapv:crossSpeciesExactMatch	FMA:263220		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002206	brush cell of terminal bronchiole	semapv:crossSpeciesExactMatch	FMA:263228		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002207	brush cell of trachea	semapv:crossSpeciesExactMatch	FMA:263224		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002208	brush cell of bronchus	semapv:crossSpeciesExactMatch	FMA:263226		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002209	intermediate epitheliocyte	semapv:crossSpeciesExactMatch	FMA:69060		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002210	red muscle cell	semapv:crossSpeciesExactMatch	FMA:84448		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002211	type I muscle cell	semapv:crossSpeciesExactMatch	FMA:84413		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002212	type II muscle cell	semapv:crossSpeciesExactMatch	FMA:84414		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002213	white muscle cell	semapv:crossSpeciesExactMatch	FMA:84449		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002214	type IIa muscle cell	semapv:crossSpeciesExactMatch	FMA:84415		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002215	type IIb muscle cell	semapv:crossSpeciesExactMatch	FMA:84416		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002216	intermediate muscle cell	semapv:crossSpeciesExactMatch	FMA:84450		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002217	intermediate trophoblast cell	semapv:crossSpeciesExactMatch	FMA:86564		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002220	interstitial cell of pineal gland	semapv:crossSpeciesExactMatch	FMA:86575		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002221	keratinized squamous cell of esophagus	semapv:crossSpeciesExactMatch	FMA:86549		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002222	vertebrate lens cell	semapv:crossSpeciesExactMatch	FMA:70950		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002223	anterior lens cell	semapv:crossSpeciesExactMatch	FMA:63181		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002224	lens epithelial cell	semapv:crossSpeciesExactMatch	FMA:67559		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002226	non-nucleated secondary lens fiber	semapv:crossSpeciesExactMatch	FMA:67561		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002227	nucleated secondary lens fiber	semapv:crossSpeciesExactMatch	FMA:70949		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002228	primary lens fiber	semapv:crossSpeciesExactMatch	FMA:70613		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002229	light chief cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:69079		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002231	epithelial cell of prostate	semapv:crossSpeciesExactMatch	FMA:256163		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002231	epithelial cell of prostate	semapv:crossSpeciesExactMatch	FMA:66817		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002232	epithelial cell of prostatic duct	semapv:crossSpeciesExactMatch	FMA:74224		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002233	epithelial cell of prostatic acinus	semapv:crossSpeciesExactMatch	FMA:74223		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002234	basal cell of prostatic acinus	semapv:crossSpeciesExactMatch	FMA:74265		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002235	luminal cell of prostatic acinus	semapv:crossSpeciesExactMatch	FMA:74266		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002236	basal epithelial cell of prostatic duct	semapv:crossSpeciesExactMatch	FMA:74226		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002237	luminal epithelial cell of prostatic duct	semapv:crossSpeciesExactMatch	FMA:74225		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002238	male gonocyte	skos:broadMatch	VHOG:0000662		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002238	male gonocyte	semapv:crossSpeciesExactMatch	EHDAA2:0001053		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002238	male gonocyte	semapv:crossSpeciesExactMatch	EMAPA:18686		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002238	male gonocyte	semapv:crossSpeciesExactMatch	FMA:84771		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002239	ooblast	skos:broadMatch	VHOG:0000661		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002239	ooblast	semapv:crossSpeciesExactMatch	EHDAA2:0000505		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002239	ooblast	semapv:crossSpeciesExactMatch	EMAPA:17965		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002239	ooblast	semapv:crossSpeciesExactMatch	FMA:84772		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002240	marrow fibroblast	semapv:crossSpeciesExactMatch	FMA:84377		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002241	pulmonary interstitial fibroblast	semapv:crossSpeciesExactMatch	FMA:84467		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002242	nucleate cell	semapv:crossSpeciesExactMatch	FMA:67513		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002243	smooth muscle cell of sphincter of pupil	semapv:crossSpeciesExactMatch	FMA:70611		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002244	squamous cell of ectocervix	semapv:crossSpeciesExactMatch	FMA:86483		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002246	peripheral blood stem cell	semapv:crossSpeciesExactMatch	FMA:86711		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002247	pleural macrophage	semapv:crossSpeciesExactMatch	FMA:83024		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002248	pluripotent stem cell	semapv:crossSpeciesExactMatch	FMA:70570		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002249	primitive cardiac myocyte	semapv:crossSpeciesExactMatch	FMA:75620		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002250	intestinal crypt stem cell	semapv:crossSpeciesExactMatch	FMA:63379		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002252		semapv:crossSpeciesExactMatch	ZFA:0009400	epithelial cell of esophagus	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002252	epithelial cell of esophagus	semapv:crossSpeciesExactMatch	FMA:63071		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002253	epithelial cell of large intestine	semapv:crossSpeciesExactMatch	FMA:256157		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002254	epithelial cell of small intestine	semapv:crossSpeciesExactMatch	FMA:256159		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002255	stromal cell of endometrium	semapv:crossSpeciesExactMatch	FMA:86490		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002256	supporting cell of carotid body	semapv:crossSpeciesExactMatch	FMA:84188		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002257	epithelial cell of thyroid gland	semapv:crossSpeciesExactMatch	FMA:256167		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002258	thyroid follicular cell	semapv:crossSpeciesExactMatch	FMA:68782		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002259	neuroepithelial stem cell	semapv:crossSpeciesExactMatch	FMA:87171		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002260	epithelial cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:70547		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002261	endothelial cell of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70627		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002262	endothelial cell of sinusoid	semapv:crossSpeciesExactMatch	FMA:63134		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002263	transitional cell of parathyroid gland	semapv:crossSpeciesExactMatch	FMA:69324		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002264	type A cell of stomach	semapv:crossSpeciesExactMatch	FMA:83411		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002265	type D cell of colon	semapv:crossSpeciesExactMatch	FMA:268744		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002266	type D cell of small intestine	semapv:crossSpeciesExactMatch	FMA:268736		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002267	type D cell of stomach	semapv:crossSpeciesExactMatch	FMA:83410		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002268	P/D1 enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63418		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002270	type EC2 enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62941		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002271	type EC1 enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62940		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002273	type ECL enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63208		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002275		semapv:crossSpeciesExactMatch	ZFA:0005742	pancreatic PP cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002275	pancreatic PP cell	semapv:crossSpeciesExactMatch	FMA:70588		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002277	type I enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62937		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002278	GIP cell	semapv:crossSpeciesExactMatch	FMA:62942		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002279	type L enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62944		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002280	type N enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62943		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002281	type S enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:62936		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002282	type TG enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63421		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002283	ecto-epithelial cell of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70581		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002284	type X enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63209		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002285	type III taste bud cell	semapv:crossSpeciesExactMatch	FMA:67940		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002286	type II taste cell	semapv:crossSpeciesExactMatch	FMA:62381		semapv:UnspecifiedMatching	obo:cl.owl		
