ID	label	SYNONYMS
UBERON:3000941	arciferal girdle	
UBERON:3000942	firmisternal girdle	
UBERON:3000943	pseudofirmisternal girdle	
UBERON:3000944	pseudoarciferal girdle	
UBERON:3000945	inscriptional rib	abdominal ribs
UBERON:3000949	posterior ramus of cleithrum	
UBERON:3000965	basale commune (carpal)	
UBERON:3001002	basale commune (tarsal)	
UBERON:3010045	centrale 1	
UBERON:3010060	centrale (fore)	
UBERON:3010069	intermedium (fore)	
UBERON:3010073	centrale 2	
UBERON:3010194	mediale	
UBERON:3010205	postminimus	
UBERON:3010240	Nobelian rod	Nobelian bone|Nobelian element
UBERON:3010262	capitulum of radio-ulna	
UBERON:3010624	subarticular sesamoid	subarticular sesamoids
UBERON:3010675	bony nodule of terminal phalanx of hind digit	bony nodule
UBERON:3010682	proximal-most prepollical element	
UBERON:3010683	distal-most prepollical element	
UBERON:3010684	proximal-most prehallical element	
UBERON:3010685	distal-most prehallical element	
UBERON:3010719	dilated medial process of metacarpal IV	
UBERON:3010746	T-shaped terminal phalanx	
UBERON:4000160	anocleithrum	anocleithra
UBERON:4000171	scapular complex	pectoral complex
UBERON:4000173	pelvic fin lepidotrichium	pelvic fin lepidotrichia|pelvic fin ray
UBERON:4000175	pectoral fin lepidotrichium	pectoral fin lepidotrichia|pectoral fin ray
UBERON:4100004	ischial peduncle	
UBERON:4100005	second phalanx	
UBERON:4100006	parasternal process	posterior stalk of intercalvicle|posterior stem of interclavicle
UBERON:4100007	pectoral articular facet	
UBERON:4100008	pedal claws	
UBERON:4100009	pedal digit 7 phalanx	
UBERON:4100010	post-glenoid process	
UBERON:4100011	postacetabular buttress	
UBERON:4100012	postacetabular zone	
UBERON:4100016	posterior process of ilium	posterior iliac process
UBERON:4100112	radial facet	
UBERON:4100114	anterior distal condyle of femur	
UBERON:4100116	posterior distal condyle of femur	
UBERON:4100117	presacral rib	
UBERON:4100118	trunk rib	
UBERON:4200000	medial blade of ilium	
UBERON:4200001	postpubis	
UBERON:4200002	coracoid plate	
UBERON:4200004	intertrochanteric fossa	
UBERON:4200006	infraglenoid buttress	
UBERON:4200007	transverse pelvic ridge	
UBERON:4200008	inter-clavicle joint	interclavicle joint
UBERON:4200010	ventral humeral ridge	pectoral process
UBERON:4200011	pedal centrale	navicular bone of pes
UBERON:4200012	ectepicondylar flange	
UBERON:4200013	flexor surface	
UBERON:4200014	lateral tuber of ulna	
UBERON:4200016	postbranchial lamina	
UBERON:4200018	calcaneal tuber	
UBERON:4200019	preacetabular process	
UBERON:4200020	suprascapular fossa	
UBERON:4200021	astragalus-calcaneum unit	
UBERON:4200022	extracleithrum	
UBERON:4200025	ascending process of the astragalus	
UBERON:4200026	supraglenoid foramen	
UBERON:4200027	supraglenoid buttress	
UBERON:4200028	adductor blade	
UBERON:4200029	adductor crest	
UBERON:4200030	antitrochanter	
UBERON:4200032	clavicle blade	
UBERON:4200033	cleithrum head	
UBERON:4200034	cnemial crest	
UBERON:4200036	internal trochanter	
UBERON:4200037	supinator process	
UBERON:4200038	subscapular fossa	
UBERON:4200039	supraacetabular buttress	acetabular buttress
UBERON:4200040	acrocoracoid process	
UBERON:4200042	brevis shelf	
UBERON:4200043	brevis fossa	
UBERON:4200044	articular surface for the calcaneum on the astragalus	
UBERON:4200045	articular surface for the astragalus on the calcaneum	
UBERON:4200046	astragalo-calcaneal canal	
UBERON:4200048	bicipital crest	crista bicipitalis|crista tuberculi majoris
UBERON:4200051	cotyloid notch	
UBERON:4200052	crista tibiofibularis	
UBERON:4200060	ectepicondylar foramen	
UBERON:4200063	ectocondylar tubercle	
UBERON:4200076	trunk armor pectoral fenestra	trunk armour pectoral fenestra
UBERON:4200078	clavicular facet	
UBERON:4200079	dorsal iliac process	
UBERON:4200080	fibular crest	
UBERON:4200081	hypocleideum	
UBERON:4200083	postaxial centrale	
UBERON:4200084	preaxial centrale	
UBERON:4200086	iliac neck	neck of ilium
UBERON:4200087	iliac peduncle	
UBERON:4200088	iliac peduncle of the pubis	
UBERON:4200089	fibular facet of the calcaneum	
UBERON:4200090	fibular facet of the astragalus	
UBERON:4200095	infraspinous process	
UBERON:4200098	ischial foot	
UBERON:4200099	lateral extrascapular	
UBERON:4200100	latissimus dorsi process	
UBERON:4200102	median dorsal plate	
UBERON:4200103	median extrascapular	
UBERON:4200104	metacarpal extensor pit	
UBERON:4200107	obturator process of ischium	
UBERON:4200112	prepectoral space	
UBERON:4200114	prepubic process	
UBERON:4200115	presupracleithrum	
UBERON:4200116	pteroid	
UBERON:4200117	pubic boot	
UBERON:4200118	pubic peduncle	
UBERON:4200119	pubis-ischium contact	
UBERON:4200120	puboischiadic plate	
UBERON:4200123	scapular process	
UBERON:4200125	supraacetabular crest	
UBERON:4200126	supraacetabular rim	
UBERON:4200127	suprascapula foramen	
UBERON:4200130	tibial facet of astragalus	
UBERON:4200131	trochanteric shelf	
UBERON:4200135	puboischiadic bar	
UBERON:4200140	prepollical element	
UBERON:4200141	prehallical element	
UBERON:4200150	accessory foramen	
UBERON:4200152	intertarsale sesamoid	os sesamoides tarsale
UBERON:4200153	metatarsal bone of digit 6	
UBERON:4200154	metapodium bone 6	
UBERON:4200155	metapodium bone 7	
UBERON:4200156	metapodium bone 8	
UBERON:4200157	metatarsal bone of digit 7	
UBERON:4200158	metatarsal bone of digit 8	
UBERON:4200159	ventral ridge system	
UBERON:4200166	hindlimb interepipodial space	
UBERON:4200167	mesial pelvic ridge	
UBERON:4200169	process 2	
UBERON:4200170	process 3	
UBERON:4200171	process 4	
UBERON:4200172	neck of humerus	anatomic neck of humerus|collum anatomicum (Humerus)|collum anatomicum humeri|humeral neck
UBERON:4200173	dorsal ridge	
UBERON:4200174	distal condyle of humerus	
UBERON:4200175	supraglenoid region	
UBERON:4200176	ascending process of clavicle	
UBERON:4200177	supracondyle tubercle	
UBERON:4200179	manual claw	
UBERON:4200180	semilunate carpal	
UBERON:4200181	astragalus head	
UBERON:4200182	lateral tubercle of astragalus	
UBERON:4200183	bicipital tuberosity	
UBERON:4200184	ulnar tuberosity	
UBERON:4200185	entepicondyle fossa	
UBERON:4200186	distal keel of metacarpal III	
UBERON:4200192	ulnar facet of the humerus	ulnar facet
UBERON:4200193	posterodorsal process of ilium	
UBERON:4200197	anterior humeral ridge	
UBERON:4200203	humeral facet on the ulna	
UBERON:4200204	humeral facet on radius	
UBERON:4200206	internal rim of coracoid foramen	
UBERON:4200207	external rim of the coracoid foramen	the external wall of the rim denoting the coracoid foramen. 
UBERON:4200208	pectoral fin intermediate radial bone	
UBERON:4200209	postaxial process of the ulnare	
UBERON:4200210	postaxial process of the femur	
UBERON:4200211	postaxial process of the fibula	
UBERON:4200212	pectoral process of humerus	pectoral process
UBERON:4200213	deltoid process	
UBERON:4200214	epipodial facet	
UBERON:4200216	fibula facet of femur	fibular fossa
UBERON:4200217	tibial facet of femur	
UBERON:4200219	middle phalanx of manual digit 1	
UBERON:4200220	iliac ramus	
UBERON:4200222	distal groove of humerus	
UBERON:4200223	foramen C	
UBERON:4200224	columnar area	
UBERON:4200226	anteroventral process of cleithrum	
UBERON:4200228	excurrent foramen of ectepicondylar foramen	
UBERON:4200229	incurrent foramen of ectepicondylar foramen	
UBERON:4200233	dorsal clavicular process	ascending dorsal clavicular process
UBERON:4300007	medial pelvic process	
UBERON:4300013	paired fin radial skeleton	paired fin radial series
UBERON:4300014	dorsal cleithrum	
UBERON:4300015	ventral cleithrum	
UBERON:4300021	anterolateral plate	AL
UBERON:4300022	anteroventral plate	AV
UBERON:4300023	interolateral plate	IL
UBERON:4300024	spinal plate	
UBERON:4300025	posterior dorsolateral plate	PDL
UBERON:4300026	anterior ventrolateral plate	AVL
UBERON:4300028	posterior ventrolateral plate	PVL
UBERON:4300081	mesopterygium element	
UBERON:4300082	metapterygium element	
UBERON:4300083	propterygium element	
UBERON:4300087	mesopterygium bone	
UBERON:4300088	metapterygium bone	
UBERON:4300089	propterygium bone	
UBERON:4300092	mesocoracoid element	
UBERON:4300103	rudimentary pectoral fin ray	
UBERON:4300104	ectocoracoid bone	
UBERON:4300106	ventral limb of posttemporal	
UBERON:4300117	pelvic fin ray	pelvic fin soft ray
UBERON:4300119	glenoid region	
UBERON:4300125	dorsal iliac ridge	
UBERON:4300128	sacral rib	
UBERON:4300151	pelvic intercleithral cartilage	
UBERON:4300155	pectoral splint	
UBERON:4300156	anterodorsal crest	
UBERON:4300157	midshaft	
UBERON:4300158	ectepicondylar depression	
UBERON:4300192	branched pelvic fin ray	
UBERON:4300236	rib of vertebra 7	
UBERON:4300237	rib of vertebra 8	
UBERON:4300261	pectoral fin hook	
UBERON:4300262	pelvic fin hook	
UBERON:4400000	metapterygium cartilage	
UBERON:4440009	pectoral fin radial skeleton	pectoral fin radial series
UBERON:4440010	pelvic fin radial skeleton	pelvic fin radial series
UBERON:4440011	paired fin lepidotrichium	
UBERON:4500007	pectoral fin ray	pectoral fin soft ray
UBERON:4500009	paired fin spine	
UBERON:4500010	unbranched pectoral fin ray	pectoral fin unbranched ray
UBERON:4500011	unbranched pelvic fin ray	pelvic fin unbranched ray
UBERON:4500020	pelvic fin distal radial cartilage	
UBERON:5101463	manual digit 1 digitopodial skeleton	manual digit 1|manual digit 1 skeleton|manual digit I digitopodial skeleton
UBERON:5101466	pedal digit digitopodial skeleton	pedal digit|pedal digit skeleton
UBERON:5102389	manual digit digitopodial skeleton	manual digit|manual digit skeleton
UBERON:5102544	individual digit of digitopodial skeleton	digit|digit skeleton
UBERON:5103622	manual digit 2 digitopodial skeleton	manual digit 2|manual digit 2 skeleton|manual digit II digitopodial skeleton
UBERON:5103623	manual digit 3 digitopodial skeleton	manual digit 3|manual digit 3 skeleton|manual digit III digitopodial skeleton
UBERON:5103624	manual digit 4 digitopodial skeleton	manual digit 4|manual digit 4 skeleton|manual digit IV digitopodial skeleton
UBERON:5103625	manual digit 5 digitopodial skeleton	manual digit 5|manual digit 5 skeleton|manual digit V digitopodial skeleton
UBERON:5103631	pedal digit 1 digitopodial skeleton	pedal digit 1|pedal digit 1 skeleton|pedal digit I digitopodial skeleton
UBERON:5103632	pedal digit 2 digitopodial skeleton	pedal digit 2|pedal digit 2 skeleton|pedal digit II digitopodial skeleton
UBERON:5103633	pedal digit 3 digitopodial skeleton	pedal digit 3|pedal digit 3 skeleton|pedal digit III digitopodial skeleton
UBERON:5103634	pedal digit 4 digitopodial skeleton	pedal digit 4|pedal digit 4 skeleton|pedal digit IV digitopodial skeleton
UBERON:5103635	pedal digit 5 digitopodial skeleton	pedal digit 5|pedal digit 5 skeleton|pedal digit V digitopodial skeleton
UBERON:5106048	digit 1 digitopodial skeleton	digit 1|digit 1 skeleton|digit I digitopodial skeleton
UBERON:5106049	digit 2 digitopodial skeleton	digit 2|digit 2 skeleton|digit II digitopodial skeleton
UBERON:5106050	digit 3 digitopodial skeleton	digit 3|digit 3 skeleton|digit III digitopodial skeleton
UBERON:5106051	digit 4 digitopodial skeleton	digit 4|digit 4 skeleton|digit IV digitopodial skeleton
UBERON:5106052	digit 5 digitopodial skeleton	digit 5|digit 5 skeleton|digit V digitopodial skeleton
UBERON:5111981	manual digit 6 digitopodial skeleton	manual digit 6|manual digit 6 skeleton|manual digit VI digitopodial skeleton
UBERON:5111982	manual digit 7 digitopodial skeleton	manual digit 7|manual digit 7 skeleton|manual digit VII digitopodial skeleton
UBERON:5111983	manual digit 8 digitopodial skeleton	manual digit 8|manual digit 8 skeleton|manual digit VIII digitopodial skeleton
UBERON:5111984	pedal digit 6 digitopodial skeleton	pedal digit 6|pedal digit 6 skeleton|pedal digit VI digitopodial skeleton
UBERON:5112137	pedal digit 7 digitopodial skeleton	pedal digit 7|pedal digit 7 skeleton|pedal digit VII digitopodial skeleton
UBERON:5112138	pedal digit 8 digitopodial skeleton	pedal digit 8|pedal digit 8 skeleton|pedal digit VIII digitopodial skeleton
UBERON:5112260	alular digit digitopodial skeleton	alular digit|alular digit skeleton
UBERON:5112261	manual major digit (Aves) digitopodial skeleton	manual major digit (Aves)|manual major digit (Aves) skeleton
UBERON:5112262	manual minor digit (Aves) digitopodial skeleton	manual minor digit (Aves)|manual minor digit (Aves) skeleton
UBERON:7500033	distal-most point of medial condyle of femur	
UBERON:7500034	distal-most point of trochlea of humerus	
UBERON:7500041	tip of digit	
UBERON:7500046	proximal-most point of head of femur	
UBERON:7500047	proximal-most point of head of humerus	
UBERON:7500048	proximal-most point of ventral tubercle of humerus	
UBERON:7500049	proximal-most point of greater trochanter of femur	
http://owltools.org/Q		
